tanggal,code,hrg
2024-01-11,pamekasankab,12900
2024-01-11,pasuruankab,12333
2024-01-11,ponorogokab,15000
2024-01-11,probolinggokab,15000
2024-01-11,sampangkab,0
2024-01-11,sidoarjokab,0
2024-01-11,situbondokab,13500
2024-01-11,sumenepkab,0
2024-01-11,trenggalekkab,12250
2024-01-11,tubankab,0
2024-01-11,tulungagungkab,11400
2024-01-11,batukota,11500
2024-01-11,blitarkota,16000
2024-01-11,madiunkota,13666
2024-01-11,mojokertokota,13500
2024-01-11,pasuruankota,10500
2024-01-11,probolinggokota,0
2024-01-12,surabayakota,15000
2024-01-12,malangkota,0
2024-01-12,kedirikota,18000
2024-01-12,jemberkab,0
2024-01-12,bangkalankab,0
2024-01-12,banyuwangikab,12000
2024-01-12,blitarkab,13000
2024-01-12,bojonegorokab,13500
2024-01-12,bondowosokab,0
2024-01-12,gresikkab,11500
2024-01-12,jombangkab,12833
2024-01-12,kedirikab,15000
2024-01-12,lamongankab,13625
2024-01-12,lumajangkab,14500
2024-01-12,madiunkab,15500
2024-01-12,magetankab,15200
2024-01-12,malangkab,14800
2024-01-12,mojokertokab,14162
2024-01-12,nganjukkab,13333
2024-01-12,ngawikab,15000
2024-01-12,pacitankab,15333
2024-01-12,pamekasankab,12900
2024-01-12,pasuruankab,12333
2024-01-12,ponorogokab,15000
2024-01-12,probolinggokab,15000
2024-01-12,sampangkab,0
2024-01-12,sidoarjokab,0
2024-01-12,situbondokab,13500
2024-01-12,sumenepkab,0
2024-01-12,trenggalekkab,12250
2024-01-12,tubankab,0
2024-01-12,tulungagungkab,11400
2024-01-12,batukota,11500
2024-01-12,blitarkota,16000
2024-01-12,madiunkota,13666
2024-01-12,mojokertokota,13500
2024-01-12,pasuruankota,10500
2024-01-12,probolinggokota,0
2024-01-13,surabayakota,15000
2024-01-13,malangkota,0
2024-01-13,kedirikota,18000
2024-01-13,jemberkab,0
2024-01-13,bangkalankab,0
2024-01-13,banyuwangikab,12200
2024-01-13,blitarkab,13000
2024-01-13,bojonegorokab,13500
2024-01-13,bondowosokab,0
2024-01-13,gresikkab,11500
2024-01-13,jombangkab,12833
2024-01-13,kedirikab,15000
2024-01-13,lamongankab,13625
2024-01-13,lumajangkab,14500
2024-01-13,madiunkab,15500
2024-01-13,magetankab,15200
2024-01-13,malangkab,14800
2024-01-13,mojokertokab,14162
2024-01-13,nganjukkab,13333
2024-01-13,ngawikab,15000
2024-01-13,pacitankab,15333
2024-01-13,pamekasankab,12900
2024-01-13,pasuruankab,12333
2024-01-13,ponorogokab,15000
2024-01-13,probolinggokab,15000
2024-01-13,sampangkab,0
2024-01-13,sidoarjokab,0
2024-01-13,situbondokab,13500
2024-01-13,sumenepkab,0
2024-01-13,trenggalekkab,12250
2024-01-13,tubankab,0
2024-01-13,tulungagungkab,11400
2024-01-13,batukota,11500
2024-01-13,blitarkota,16000
2024-01-13,madiunkota,14000
2024-01-13,mojokertokota,13500
2024-01-13,pasuruankota,10500
2024-01-13,probolinggokota,0
2024-01-14,surabayakota,15000
2024-01-14,malangkota,0
2024-01-14,kedirikota,18000
2024-01-14,jemberkab,0
2024-01-14,bangkalankab,0
2024-01-14,banyuwangikab,12200
2024-01-14,blitarkab,13000
2024-01-14,bojonegorokab,13500
2024-01-14,bondowosokab,0
2024-01-14,gresikkab,11500
2024-01-14,jombangkab,12833
2024-01-14,kedirikab,15000
2024-01-14,lamongankab,13625
2024-01-14,lumajangkab,14500
2024-01-14,madiunkab,15500
2024-01-14,magetankab,15200
2024-01-14,malangkab,14800
2024-01-14,mojokertokab,14162
2024-01-14,nganjukkab,13333
2024-01-14,ngawikab,15000
2024-01-14,pacitankab,15333
2024-01-14,pamekasankab,12900
2024-01-14,pasuruankab,12333
2024-01-14,ponorogokab,15000
2024-01-14,probolinggokab,15000
2024-01-14,sampangkab,0
2024-01-14,sidoarjokab,0
2024-01-14,situbondokab,13500
2024-01-14,sumenepkab,0
2024-01-14,trenggalekkab,12250
2024-01-14,tubankab,0
2024-01-14,tulungagungkab,11400
2024-01-14,batukota,11500
2024-01-14,blitarkota,16000
2024-01-14,madiunkota,14000
2024-01-14,mojokertokota,13500
2024-01-14,pasuruankota,10500
2024-01-14,probolinggokota,0
2024-01-15,surabayakota,15000
2024-01-15,malangkota,0
2024-01-15,kedirikota,18000
2024-01-15,jemberkab,0
2024-01-15,bangkalankab,0
2024-01-15,banyuwangikab,12200
2024-01-15,blitarkab,13000
2024-01-15,bojonegorokab,13500
2024-01-15,bondowosokab,0
2024-01-15,gresikkab,11500
2024-01-15,jombangkab,12833
2024-01-15,kedirikab,15000
2024-01-15,lamongankab,13625
2024-01-15,lumajangkab,14500
2024-01-15,madiunkab,15500
2024-01-15,magetankab,15200
2024-01-15,malangkab,15200
