tanggal,code,hrg
2024-01-17,pamekasankab,18500
2024-01-17,pasuruankab,18233
2024-01-17,ponorogokab,18500
2024-01-17,probolinggokab,11666
2024-01-17,sampangkab,22000
2024-01-17,sidoarjokab,22000
2024-01-17,situbondokab,14000
2024-01-17,sumenepkab,20000
2024-01-17,trenggalekkab,13000
2024-01-17,tubankab,13000
2024-01-17,tulungagungkab,11333
2024-01-17,batukota,18750
2024-01-17,blitarkota,16000
2024-01-17,madiunkota,20666
2024-01-17,mojokertokota,21000
2024-01-17,pasuruankota,19600
2024-01-17,probolinggokota,21333
2024-01-18,surabayakota,13166
2024-01-18,malangkota,17333
2024-01-18,kedirikota,18666
2024-01-18,jemberkab,18200
2024-01-18,bangkalankab,20000
2024-01-18,banyuwangikab,17600
2024-01-18,blitarkab,13500
2024-01-18,bojonegorokab,17500
2024-01-18,bondowosokab,17000
2024-01-18,gresikkab,23333
2024-01-18,jombangkab,15666
2024-01-18,kedirikab,19000
2024-01-18,lamongankab,20250
2024-01-18,lumajangkab,18333
2024-01-18,madiunkab,17250
2024-01-18,magetankab,21666
2024-01-18,malangkab,19200
2024-01-18,mojokertokab,15250
2024-01-18,nganjukkab,17666
2024-01-18,ngawikab,18666
2024-01-18,pacitankab,18333
2024-01-18,pamekasankab,18500
2024-01-18,pasuruankab,18233
2024-01-18,ponorogokab,18500
2024-01-18,probolinggokab,11666
2024-01-18,sampangkab,22000
2024-01-18,sidoarjokab,22000
2024-01-18,situbondokab,14000
2024-01-18,sumenepkab,20000
2024-01-18,trenggalekkab,13000
2024-01-18,tubankab,13000
2024-01-18,tulungagungkab,11333
2024-01-18,batukota,21750
2024-01-18,blitarkota,16000
2024-01-18,madiunkota,21333
2024-01-18,mojokertokota,22000
2024-01-18,pasuruankota,19600
2024-01-18,probolinggokota,20666
2024-01-19,surabayakota,13166
2024-01-19,malangkota,17333
2024-01-19,kedirikota,18666
2024-01-19,jemberkab,18000
2024-01-19,bangkalankab,20000
2024-01-19,banyuwangikab,17600
2024-01-19,blitarkab,12000
2024-01-19,bojonegorokab,17500
2024-01-19,bondowosokab,16875
2024-01-19,gresikkab,21666
2024-01-19,jombangkab,15666
2024-01-19,kedirikab,19000
2024-01-19,lamongankab,20250
2024-01-19,lumajangkab,18000
2024-01-19,madiunkab,17250
2024-01-19,magetankab,21666
2024-01-19,malangkab,17600
2024-01-19,mojokertokab,15250
2024-01-19,nganjukkab,17333
2024-01-19,ngawikab,18666
2024-01-19,pacitankab,19333
2024-01-19,pamekasankab,19500
2024-01-19,pasuruankab,17733
2024-01-19,ponorogokab,17000
2024-01-19,probolinggokab,11666
2024-01-19,sampangkab,22000
2024-01-19,sidoarjokab,22000
2024-01-19,situbondokab,14000
2024-01-19,sumenepkab,20000
2024-01-19,trenggalekkab,13000
2024-01-19,tubankab,13000
2024-01-19,tulungagungkab,11333
2024-01-19,batukota,20750
2024-01-19,blitarkota,15000
2024-01-19,madiunkota,21333
2024-01-19,mojokertokota,22000
2024-01-19,pasuruankota,19850
2024-01-19,probolinggokota,19666
2024-01-20,surabayakota,13166
2024-01-20,malangkota,17333
2024-01-20,kedirikota,18333
2024-01-20,jemberkab,17800
2024-01-20,bangkalankab,20000
2024-01-20,banyuwangikab,17600
2024-01-20,blitarkab,12000
2024-01-20,bojonegorokab,17500
2024-01-20,bondowosokab,16750
2024-01-20,gresikkab,21666
2024-01-20,jombangkab,15666
2024-01-20,kedirikab,19000
2024-01-20,lamongankab,21250
2024-01-20,lumajangkab,18000
2024-01-20,madiunkab,17000
2024-01-20,magetankab,21666
2024-01-20,malangkab,17600
2024-01-20,mojokertokab,15250
2024-01-20,nganjukkab,17333
2024-01-20,ngawikab,18666
2024-01-20,pacitankab,18333
2024-01-20,pamekasankab,19500
2024-01-20,pasuruankab,17400
2024-01-20,ponorogokab,17000
2024-01-20,probolinggokab,11666
2024-01-20,sampangkab,22000
2024-01-20,sidoarjokab,22000
2024-01-20,situbondokab,14000
2024-01-20,sumenepkab,20000
2024-01-20,trenggalekkab,13000
2024-01-20,tubankab,13000
2024-01-20,tulungagungkab,11000
2024-01-20,batukota,20750
2024-01-20,blitarkota,15000
2024-01-20,madiunkota,21333
2024-01-20,mojokertokota,22000
2024-01-20,pasuruankota,19850
2024-01-20,probolinggokota,19666
