tanggal,code,hrg
2024-01-19,nganjukkab,20333
2024-01-19,ngawikab,28666
2024-01-19,pacitankab,25666
2024-01-19,pamekasankab,32000
2024-01-19,pasuruankab,30666
2024-01-19,ponorogokab,32000
2024-01-19,probolinggokab,35333
2024-01-19,sampangkab,37500
2024-01-19,sidoarjokab,25000
2024-01-19,situbondokab,35000
2024-01-19,sumenepkab,32500
2024-01-19,trenggalekkab,29000
2024-01-19,tubankab,31333
2024-01-19,tulungagungkab,31666
2024-01-19,batukota,33750
2024-01-19,blitarkota,28500
2024-01-19,madiunkota,30000
2024-01-19,mojokertokota,30000
2024-01-19,pasuruankota,31250
2024-01-19,probolinggokota,32333
2024-01-20,surabayakota,28000
2024-01-20,malangkota,33000
2024-01-20,kedirikota,31333
2024-01-20,jemberkab,35400
2024-01-20,bangkalankab,28333
2024-01-20,banyuwangikab,29600
2024-01-20,blitarkab,24000
2024-01-20,bojonegorokab,22500
2024-01-20,bondowosokab,36375
2024-01-20,gresikkab,31000
2024-01-20,jombangkab,20666
2024-01-20,kedirikab,28333
2024-01-20,lamongankab,34000
2024-01-20,lumajangkab,29333
2024-01-20,madiunkab,26250
2024-01-20,magetankab,33000
2024-01-20,malangkab,31800
2024-01-20,mojokertokab,24000
2024-01-20,nganjukkab,20333
2024-01-20,ngawikab,29333
2024-01-20,pacitankab,25000
2024-01-20,pamekasankab,32000
2024-01-20,pasuruankab,30666
2024-01-20,ponorogokab,32000
2024-01-20,probolinggokab,35333
2024-01-20,sampangkab,37500
2024-01-20,sidoarjokab,25000
2024-01-20,situbondokab,36666
2024-01-20,sumenepkab,32500
2024-01-20,trenggalekkab,29000
2024-01-20,tubankab,30666
2024-01-20,tulungagungkab,30666
2024-01-20,batukota,33750
2024-01-20,blitarkota,28500
2024-01-20,madiunkota,30000
2024-01-20,mojokertokota,29000
2024-01-20,pasuruankota,31050
2024-01-20,probolinggokota,34000
2024-01-21,surabayakota,28000
2024-01-21,malangkota,33000
2024-01-21,kedirikota,30000
2024-01-21,jemberkab,35400
2024-01-21,bangkalankab,28333
2024-01-21,banyuwangikab,29600
2024-01-21,blitarkab,24000
2024-01-21,bojonegorokab,22500
2024-01-21,bondowosokab,36500
2024-01-21,gresikkab,31000
2024-01-21,jombangkab,20666
2024-01-21,kedirikab,28333
2024-01-21,lamongankab,34000
2024-01-21,lumajangkab,28000
2024-01-21,madiunkab,25750
2024-01-21,magetankab,33000
2024-01-21,malangkab,31200
2024-01-21,mojokertokab,24000
2024-01-21,nganjukkab,20333
2024-01-21,ngawikab,28666
2024-01-21,pacitankab,25000
2024-01-21,pamekasankab,32000
2024-01-21,pasuruankab,30666
2024-01-21,ponorogokab,32000
2024-01-21,probolinggokab,35333
2024-01-21,sampangkab,37500
2024-01-21,sidoarjokab,25000
2024-01-21,situbondokab,36333
2024-01-21,sumenepkab,32500
2024-01-21,trenggalekkab,29000
2024-01-21,tubankab,30666
2024-01-21,tulungagungkab,30000
2024-01-21,batukota,35250
2024-01-21,blitarkota,28500
2024-01-21,madiunkota,30000
2024-01-21,mojokertokota,30000
2024-01-21,pasuruankota,30850
2024-01-21,probolinggokota,34000
2024-01-22,surabayakota,28000
2024-01-22,malangkota,32500
2024-01-22,kedirikota,27666
2024-01-22,jemberkab,33400
2024-01-22,bangkalankab,26333
2024-01-22,banyuwangikab,29200
2024-01-22,blitarkab,23000
2024-01-22,bojonegorokab,20000
2024-01-22,bondowosokab,32750
2024-01-22,gresikkab,30000
2024-01-22,jombangkab,19333
2024-01-22,kedirikab,26333
2024-01-22,lamongankab,34000
2024-01-22,lumajangkab,28000
2024-01-22,madiunkab,25750
2024-01-22,magetankab,32000
2024-01-22,malangkab,31000
2024-01-22,mojokertokab,22000
2024-01-22,nganjukkab,20333
2024-01-22,ngawikab,25666
2024-01-22,pacitankab,25000
2024-01-22,pamekasankab,30000
2024-01-22,pasuruankab,30666
2024-01-22,ponorogokab,32000
2024-01-22,probolinggokab,35333
2024-01-22,sampangkab,37500
2024-01-22,sidoarjokab,30000
2024-01-22,situbondokab,31666
2024-01-22,sumenepkab,29000
2024-01-22,trenggalekkab,29000
2024-01-22,tubankab,27333
2024-01-22,tulungagungkab,29000
2024-01-22,batukota,34000
2024-01-22,blitarkota,28500
2024-01-22,madiunkota,30666
2024-01-22,mojokertokota,29000
2024-01-22,pasuruankota,31350
2024-01-22,probolinggokota,34000
2024-01-23,surabayakota,28000
2024-01-23,malangkota,31833
2024-01-23,kedirikota,27333
2024-01-23,jemberkab,32000
2024-01-23,bangkalankab,26333
2024-01-23,banyuwangikab,28800
2024-01-23,blitarkab,22000
2024-01-23,bojonegorokab,20000
2024-01-23,bondowosokab,32750
2024-01-23,gresikkab,32333
2024-01-23,jombangkab,19333
