tanggal,code,hrg
2023-01-12,pamekasankab,40500
2023-01-12,pasuruankab,33666
2023-01-12,ponorogokab,29000
2023-01-12,probolinggokab,35666
2023-01-12,sampangkab,36500
2023-01-12,sidoarjokab,34000
2023-01-12,situbondokab,32000
2023-01-12,sumenepkab,35000
2023-01-12,trenggalekkab,30000
2023-01-12,tubankab,30000
2023-01-12,tulungagungkab,30333
2023-01-12,batukota,34500
2023-01-12,blitarkota,30000
2023-01-12,madiunkota,29666
2023-01-12,mojokertokota,29500
2023-01-12,pasuruankota,32400
2023-01-12,probolinggokota,36666
2023-01-13,surabayakota,33666
2023-01-13,malangkota,36166
2023-01-13,kedirikota,34000
2023-01-13,jemberkab,34000
2023-01-13,bangkalankab,31000
2023-01-13,banyuwangikab,33200
2023-01-13,blitarkab,28500
2023-01-13,bojonegorokab,32500
2023-01-13,bondowosokab,31750
2023-01-13,gresikkab,32666
2023-01-13,jombangkab,28666
2023-01-13,kedirikab,31333
2023-01-13,lamongankab,31250
2023-01-13,lumajangkab,31000
2023-01-13,madiunkab,32000
2023-01-13,magetankab,32333
2023-01-13,malangkab,35400
2023-01-13,mojokertokab,30500
2023-01-13,nganjukkab,25666
2023-01-13,ngawikab,32666
2023-01-13,pacitankab,27333
2023-01-13,pamekasankab,40500
2023-01-13,pasuruankab,35000
2023-01-13,ponorogokab,29500
2023-01-13,probolinggokab,35000
2023-01-13,sampangkab,36500
2023-01-13,sidoarjokab,34000
2023-01-13,situbondokab,32000
2023-01-13,sumenepkab,35000
2023-01-13,trenggalekkab,30000
2023-01-13,tubankab,30000
2023-01-13,tulungagungkab,31666
2023-01-13,batukota,34500
2023-01-13,blitarkota,30000
2023-01-13,madiunkota,29666
2023-01-13,mojokertokota,29500
2023-01-13,pasuruankota,32500
2023-01-13,probolinggokota,37000
2023-01-14,surabayakota,33333
2023-01-14,malangkota,36000
2023-01-14,kedirikota,34000
2023-01-14,jemberkab,32800
2023-01-14,bangkalankab,31000
2023-01-14,banyuwangikab,33200
2023-01-14,blitarkab,28500
2023-01-14,bojonegorokab,32500
2023-01-14,bondowosokab,31750
2023-01-14,gresikkab,32666
2023-01-14,jombangkab,28000
2023-01-14,kedirikab,31333
2023-01-14,lamongankab,31250
2023-01-14,lumajangkab,30666
2023-01-14,madiunkab,32500
2023-01-14,magetankab,32333
2023-01-14,malangkab,35400
2023-01-14,mojokertokab,30500
2023-01-14,nganjukkab,25666
2023-01-14,ngawikab,32666
2023-01-14,pacitankab,28000
2023-01-14,pamekasankab,40500
2023-01-14,pasuruankab,35000
2023-01-14,ponorogokab,29500
2023-01-14,probolinggokab,35000
2023-01-14,sampangkab,35000
2023-01-14,sidoarjokab,34000
2023-01-14,situbondokab,32000
2023-01-14,sumenepkab,35000
2023-01-14,trenggalekkab,30000
2023-01-14,tubankab,30000
2023-01-14,tulungagungkab,31666
2023-01-14,batukota,33750
2023-01-14,blitarkota,31000
2023-01-14,madiunkota,29666
2023-01-14,mojokertokota,28500
2023-01-14,pasuruankota,33000
2023-01-14,probolinggokota,36666
2023-01-15,surabayakota,33666
2023-01-15,malangkota,35833
2023-01-15,kedirikota,34000
2023-01-15,jemberkab,32200
2023-01-15,bangkalankab,31000
2023-01-15,banyuwangikab,33200
2023-01-15,blitarkab,28500
2023-01-15,bojonegorokab,32500
2023-01-15,bondowosokab,31750
2023-01-15,gresikkab,32666
2023-01-15,jombangkab,28000
2023-01-15,kedirikab,31333
2023-01-15,lamongankab,31250
2023-01-15,lumajangkab,30666
2023-01-15,madiunkab,32500
2023-01-15,magetankab,32333
2023-01-15,malangkab,35400
2023-01-15,mojokertokab,30500
2023-01-15,nganjukkab,25666
2023-01-15,ngawikab,32666
2023-01-15,pacitankab,27666
2023-01-15,pamekasankab,40500
2023-01-15,pasuruankab,34833
2023-01-15,ponorogokab,29500
2023-01-15,probolinggokab,35000
2023-01-15,sampangkab,35000
2023-01-15,sidoarjokab,34000
2023-01-15,situbondokab,32000
2023-01-15,sumenepkab,35000
2023-01-15,trenggalekkab,30000
2023-01-15,tubankab,30000
2023-01-15,tulungagungkab,31666
2023-01-15,batukota,33250
2023-01-15,blitarkota,31000
2023-01-15,madiunkota,31666
2023-01-15,mojokertokota,29000
2023-01-15,pasuruankota,32500
2023-01-15,probolinggokota,36000
2023-01-16,surabayakota,33833
2023-01-16,malangkota,36166
2023-01-16,kedirikota,34000
2023-01-16,jemberkab,33600
2023-01-16,bangkalankab,31000
2023-01-16,banyuwangikab,33200
2023-01-16,blitarkab,28500
2023-01-16,bojonegorokab,32500
2023-01-16,bondowosokab,31250
2023-01-16,gresikkab,36666
2023-01-16,jombangkab,26666
2023-01-16,kedirikab,30666
2023-01-16,lamongankab,30000
2023-01-16,lumajangkab,30666
2023-01-16,madiunkab,32500
2023-01-16,magetankab,33333
2023-01-16,malangkab,34800
2023-01-16,mojokertokab,31250
2023-01-16,nganjukkab,28000
2023-01-16,ngawikab,34333
2023-01-16,pacitankab,27666
2023-01-16,pamekasankab,38000
2023-01-16,pasuruankab,34500
2023-01-16,ponorogokab,29500
2023-01-16,probolinggokab,35000
2023-01-16,sampangkab,35000
2023-01-16,sidoarjokab,32000
2023-01-16,situbondokab,32333
2023-01-16,sumenepkab,35000
2023-01-16,trenggalekkab,32000
2023-01-16,tubankab,35333
2023-01-16,tulungagungkab,31333
2023-01-16,batukota,34250
2023-01-16,blitarkota,31000
2023-01-16,madiunkota,32333
2023-01-16,mojokertokota,31000
2023-01-16,pasuruankota,34250
2023-01-16,probolinggokota,36000
2023-01-17,surabayakota,34333
2023-01-17,malangkota,36166
2023-01-17,kedirikota,40000
2023-01-17,jemberkab,33400
2023-01-17,bangkalankab,30000
2023-01-17,banyuwangikab,33200
2023-01-17,blitarkab,28500
2023-01-17,bojonegorokab,32500
2023-01-17,bondowosokab,31375
2023-01-17,gresikkab,35666
2023-01-17,jombangkab,28000
2023-01-17,kedirikab,32000
2023-01-17,lamongankab,30000
2023-01-17,lumajangkab,30666
2023-01-17,madiunkab,32500
2023-01-17,magetankab,33333
2023-01-17,malangkab,34800
2023-01-17,mojokertokab,29750
2023-01-17,nganjukkab,31666
2023-01-17,ngawikab,37000
2023-01-17,pacitankab,27666
2023-01-17,pamekasankab,38000
2023-01-17,pasuruankab,34666
2023-01-17,ponorogokab,29500
2023-01-17,probolinggokab,35000
2023-01-17,sampangkab,35000
2023-01-17,sidoarjokab,32000
2023-01-17,situbondokab,32333
2023-01-17,sumenepkab,35000
2023-01-17,trenggalekkab,32000
2023-01-17,tubankab,34333
2023-01-17,tulungagungkab,31333
2023-01-17,batukota,33500
2023-01-17,blitarkota,31000
2023-01-17,madiunkota,32333
2023-01-17,mojokertokota,31000
2023-01-17,pasuruankota,32200
2023-01-17,probolinggokota,36000
2023-01-18,surabayakota,34666
2023-01-18,malangkota,35333
2023-01-18,kedirikota,39333
2023-01-18,jemberkab,34000
2023-01-18,bangkalankab,30000
2023-01-18,banyuwangikab,32600
2023-01-18,blitarkab,28500
2023-01-18,bojonegorokab,32500
2023-01-18,bondowosokab,31500
2023-01-18,gresikkab,35333
2023-01-18,jombangkab,29333
2023-01-18,kedirikab,34666
2023-01-18,lamongankab,30000
2023-01-18,lumajangkab,33000
2023-01-18,madiunkab,32500
2023-01-18,magetankab,33333
2023-01-18,malangkab,34800
2023-01-18,mojokertokab,32000
2023-01-18,nganjukkab,31666
2023-01-18,ngawikab,37000
2023-01-18,pacitankab,27666
2023-01-18,pamekasankab,38000
2023-01-18,pasuruankab,34333
2023-01-18,ponorogokab,31000
2023-01-18,probolinggokab,35000
2023-01-18,sampangkab,36500
2023-01-18,sidoarjokab,35000
2023-01-18,situbondokab,32333
2023-01-18,sumenepkab,35000
2023-01-18,trenggalekkab,33000
2023-01-18,tubankab,34333
2023-01-18,tulungagungkab,31333
2023-01-18,batukota,33000
2023-01-18,blitarkota,32000
2023-01-18,madiunkota,32333
2023-01-18,mojokertokota,30000
2023-01-18,pasuruankota,33250
2023-01-18,probolinggokota,36000
2023-01-19,surabayakota,34333
2023-01-19,malangkota,34666
2023-01-19,kedirikota,36666
2023-01-19,jemberkab,33400
2023-01-19,bangkalankab,30000
2023-01-19,banyuwangikab,32600
2023-01-19,blitarkab,28500
2023-01-19,bojonegorokab,30000
2023-01-19,bondowosokab,32500
2023-01-19,gresikkab,36333
2023-01-19,jombangkab,29333
2023-01-19,kedirikab,34666
2023-01-19,lamongankab,30000
